Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,28.70909309387207,236.3260040283203,145.50355529785156,,26.75209617614746,37.500732421875,175.4933624267578,28.72247466222771,244.25100708007812,145.67286046263996,,27.03909791719885,37.647187718878136,175.56852427692448,28.4258374184376,232.33999633789062,145.100431359486,,26.643540022979543,37.38012411041948,174.83357442565094,28.465983825128166,243.77999877929688,145.2697365242744,,26.836363570262037,37.58688356315038,175.1008335510655,179566800.0,25200800,2724800.0,,29061570.0,27111700.0,80652900.0
2015-02-19,28.64887046813965,240.2830047607422,145.19712829589844,,26.909229278564453,37.47488784790039,175.3680877685547,28.778231291214368,242.6719970703125,145.47124952915237,,26.921125272461154,37.50073154651474,175.73556271061076,28.622107333450753,235.5919952392578,144.66500192379692,,26.668326869804854,37.08721593703544,174.75007331474868,28.65556125181187,236.41000366210938,145.01975283853128,,26.66981339502242,37.199210774914185,174.89204995261267,149449600.0,18270500,2663500.0,,19782163.0,27603400.0,91462500.0
2015-02-20,28.8830623626709,243.7790069580078,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656,28.8830623626709,247.1009979248047,146.49073511760986,,26.952851317265857,37.80226059511786,176.49546515507356,28.559661958950734,239.2989959716797,144.3079285810497,,26.55877991608825,37.29398030850927,174.32403051413283,28.686790270703884,240.25100708007812,144.83341470313366,,26.92211778662045,37.48350626725238,174.95040442091076,195793600.0,23876700,8914600.0,,28887092.0,29721100.0,140896400.0
2015-02-21,28.8830623626709,244.53399658203125,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656,28.8830623626709,255.32000732421875,146.49073511760986,,26.952851317265857,37.80226059511786,176.49546515507356,28.559661958950734,243.1840057373047,144.3079285810497,,26.55877991608825,37.29398030850927,174.32403051413283,28.686790270703884,243.7519989013672,144.83341470313366,,26.92211778662045,37.48350626725238,174.95040442091076,195793600.0,12284200,8914600.0,,28887092.0,29721100.0,140896400.0
2015-02-22,28.8830623626709,235.9770050048828,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656,28.8830623626709,246.39199829101562,146.49073511760986,,26.952851317265857,37.80226059511786,176.49546515507356,28.559661958950734,233.8509979248047,144.3079285810497,,26.55877991608825,37.29398030850927,174.32403051413283,28.686790270703884,244.54400634765625,144.83341470313366,,26.92211778662045,37.48350626725238,174.95040442091076,195793600.0,19527000,8914600.0,,28887092.0,29721100.0,140896400.0
2015-02-23,29.6636905670166,238.89199829101562,146.26426696777344,,26.36595916748047,38.03486633300781,176.395263671875,29.6636905670166,240.10899353027344,146.26426696777344,,26.59045481147272,38.06932350925249,176.395263671875,28.918753590609413,232.42100524902344,145.7792060459324,,26.242037192781133,37.60412040980877,175.78558384457796,28.999046423010963,235.9949951171875,146.09449996270297,,26.57117169745751,37.647194344862555,176.16976547898966,283896400.0,16400000,2738600.0,,29157834.0,32518800.0,74411100.0
2015-02-24,29.47855567932129,238.73500061035156,147.06463623046875,,26.57315444946289,37.98317337036133,176.89639282226562,29.79749771688732,239.9010009765625,147.18589837866946,,26.607852677509324,38.16408585857945,177.0968371189826,29.255520526959096,236.40199279785156,146.2400166149273,,26.184538087498893,37.83671805632971,176.01946654659753,29.650293699549152,238.9980010986328,146.35319873188982,,26.271281761536947,38.03486406113667,176.32012661986622,276912400.0,14200400,4228700.0,,20101036.0,25271700.0,72472300.0
2015-02-25,28.724706649780273,237.47000122070312,147.10508728027344,,26.958797454833984,37.897037506103516,176.7460174560547,29.351438523910552,239.33999633789062,147.27485431801574,,27.075283007610935,37.983185398345476,177.25546874385813,28.581964234359486,235.52999877929688,146.78170093421807,,26.541182480141558,37.73335190997978,176.40359666151585,29.34251520861996,238.88999938964844,146.98381277452978,,26.563736328115542,37.86257703467416,176.7710713928639,298846800.0,11496200,2822900.0,,36519991.0,29759800.0,73061700.0
2015-02-26,29.0882511138916,236.42599487304688,147.14547729492188,,27.534286499023438,37.95732879638672,176.53724670410156,29.188616275789528,237.7100067138672,147.33142904146214,,27.567003326251417,38.10378082072443,176.81285278469562,28.238487524843507,234.2570037841797,146.6523239864809,,26.841321155790148,37.81087348571869,175.92756685447927,28.72470263962541,237.33700561523438,147.07272000415006,,26.92608343016856,37.89702463503233,176.6541693373586,365150000.0,13619400,3045800.0,,46230579.0,28957300.0,72697900.0
2015-02-27,28.65110206604004,253.8280029296875,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562,29.121706454075337,256.65301513671875,147.08900189526187,,27.991802669793778,38.07793321132813,176.70429423084457,28.602034051875457,236.43600463867188,146.45032119392073,,27.406398080992297,37.61272691176745,175.88583571923954,28.994574761945206,236.43600463867188,147.08090952186828,,27.472821483978233,38.017629056162484,176.43703518988886,248059200.0,44013900,3161300.0,,48203982.0,33807700.0,108076000.0
2015-02-28,28.65110206604004,254.26300048828125,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562,29.121706454075337,254.69200134277344,147.08900189526187,,27.991802669793778,38.07793321132813,176.70429423084457,28.602034051875457,249.47900390625,146.45032119392073,,27.406398080992297,37.61272691176745,175.88583571923954,28.994574761945206,253.52000427246094,147.08090952186828,,27.472821483978233,38.017629056162484,176.43703518988886,248059200.0,13949300,3161300.0,,48203982.0,33807700.0,108076000.0
2015-03-01,28.65110206604004,260.2019958496094,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562,29.121706454075337,261.6600036621094,147.08900189526187,,27.991802669793778,38.07793321132813,176.70429423084457,28.602034051875457,245.93299865722656,146.45032119392073,,27.406398080992297,37.61272691176745,175.88583571923954,28.994574761945206,254.2830047607422,147.08090952186828,,27.472821483978233,38.017629056162484,176.43703518988886,248059200.0,25213700,3161300.0,,48203982.0,33807700.0,108076000.0
2015-03-02,28.791608810424805,275.6700134277344,147.68714904785156,,28.32044219970703,37.802268981933594,177.04672241210938,29.057021202929167,276.3009948730469,147.68714904785156,,28.36059165033364,38.06932939233588,177.10517736497545,28.615412526417927,258.31298828125,146.62808504278712,,27.69637468700627,37.517975051249884,175.9860587578701,28.8272952538238,260.35699462890625,146.62808504278712,,27.784606778409266,37.62135316862073,176.03616664421617,192386800.0,40465700,3213100.0,,42592618.0,31924000.0,87491400.0
2015-03-03,28.851831436157227,281.7019958496094,147.03225708007812,,28.434452056884766,37.28535842895508,176.32017517089844,28.88751788225004,285.7959899902344,147.45265298882575,,28.52119573466773,37.75918147655689,177.09688588388772,28.568575800571598,268.1610107421875,146.48251902211194,,28.081523660464953,37.12167619472076,175.4516084665192,28.76261872417201,275.0459899902344,147.32329850368453,,28.276328622302362,37.52657833127871,176.61248825781615,151265200.0,50461300,2825800.0,,34095352.0,31748600.0,110325800.0
2015-03-04,28.668947219848633,273.0920104980469,146.15106201171875,,28.42106819152832,37.09584426879883,175.5768280029297,28.89644410936619,284.2250061035156,146.66038761918279,,28.60645344086759,37.22506608852041,175.7939791746273,28.619882599803237,268.1260070800781,145.62557634453327,,28.155382136294097,36.94077545606816,174.59968596113043,28.793849808479145,281.989990234375,146.66038761918279,,28.346715382802085,37.052767042560674,175.7188045994017,126665200.0,41383000,3820200.0,,37536775.0,25748700.0,114497200.0
2015-03-05,28.193876266479492,276.1780090332031,146.4664764404297,,28.51822280883789,37.138912200927734,175.76893615722656,28.715777740280956,281.6669921875,146.69284082209177,,28.646109486244605,37.25090705563435,176.05288936782222,28.048903067660213,264.7690124511719,146.09459738595638,,28.42305106340804,36.889078789016985,175.25948469416298,28.67786217029503,272.739013671875,146.53115374032365,,28.502855095630956,37.10445174004409,175.9025529516389,226068400.0,41302400,2410700.0,,27792094.0,23193500.0,76873000.0
2015-03-06,28.23625373840332,272.7229919433594,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188,28.854060444650134,277.6080017089844,146.0298669605164,,28.585135367463103,37.13890901990797,175.33465037941033,28.16042259320177,270.0150146484375,144.00874833386217,,28.09341601268762,36.31187774752001,172.96278337363646,28.637716045562854,275.6000061035156,145.61755086568428,,28.495911631069365,37.044144403759944,174.90036074309776,291368400.0,28918900,7297400.0,,33182854.0,36248800.0,188128000.0
2015-03-07,28.23625373840332,276.260986328125,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188,28.854060444650134,277.85400390625,146.0298669605164,,28.585135367463103,37.13890901990797,175.33465037941033,28.16042259320177,270.13299560546875,144.00874833386217,,28.09341601268762,36.31187774752001,172.96278337363646,28.637716045562854,272.29400634765625,145.61755086568428,,28.495911631069365,37.044144403759944,174.90036074309776,291368400.0,17825900,7297400.0,,33182854.0,36248800.0,188128000.0
2015-03-08,28.23625373840332,274.35400390625,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188,28.854060444650134,277.8580017089844,146.0298669605164,,28.585135367463103,37.13890901990797,175.33465037941033,28.16042259320177,272.56500244140625,144.00874833386217,,28.09341601268762,36.31187774752001,172.96278337363646,28.637716045562854,276.4330139160156,145.61755086568428,,28.495911631069365,37.044144403759944,174.90036074309776,291368400.0,22067900,7297400.0,,33182854.0,36248800.0,188128000.0
2015-03-09,28.35669708251953,289.60699462890625,145.35882568359375,,28.197019577026367,36.9149169921875,174.0150604248047,28.89867442434371,292.70098876953125,145.67411963428572,,28.26740578916751,37.15613689610729,174.37417542403253,27.892783427198985,273.89300537109375,144.33209416788333,,27.93356331377041,36.34633261763288,173.3385785007802,28.539585890648485,274.81201171875,144.33209416788333,,28.098376112594412,36.34633261763288,173.49726196317852,354114000.0,59178200,3844900.0,,21242161.0,32108000.0,89818900.0
2015-03-10,27.770116806030273,291.760009765625,142.84454345703125,,27.510990142822266,36.20850372314453,171.1922149658203,28.3745420717025,300.04400634765625,144.31591100522027,,27.998742935495084,36.79431848157429,172.72056930955918,27.611761997824523,289.7430114746094,142.8364510897153,,27.497110851870268,36.20850372314453,171.1504541434772,28.19388408094818,289.86199951171875,144.21082125344478,,27.969002952082228,36.484180869896086,172.63706040848672,275426400.0,67770800,6070100.0,,35846146.0,39159700.0,157121300.0
2015-03-11,27.26382827758789,296.3789978027344,142.5696563720703,,27.32114028930664,36.16541290283203,170.79129028320312,27.82810718356537,297.3909912109375,143.3295863124255,,27.6661373536357,36.501394063200976,171.62645551686182,27.23483430789153,290.50799560546875,142.47263432799951,,27.29635665491839,36.044804618220546,170.7077686623932,27.823647227313582,291.5249938964844,143.07896967576406,,27.51743175515038,36.449706676269926,171.45106521060504,275756000.0,33963900,5584600.0,,36415706.0,32215300.0,110145700.0
2015-03-12,27.756732940673828,294.35400390625,144.6878662109375,,27.53577423095703,35.33839797973633,172.96275329589844,27.857099812428256,297.0880126953125,144.72829105763543,,27.578401857229135,35.881138794564905,173.0295553111473,27.127773677182876,292.4129943847656,143.25691052216374,,27.285452113348743,35.20055940778487,171.37593144607558,27.2794376975379,296.12701416015625,143.28925533389454,,27.436637791154656,35.605461650661994,171.42603932931831,193450800.0,32585200,4024300.0,,27792094.0,59992500.0,93993500.0
2015-03-13,27.564926147460938,285.3370056152344,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422,27.968621113168467,294.49798583984375,144.30780907813744,,27.6790263814099,35.72604814866187,173.65598558536098,27.339661766724497,285.3370056152344,142.50497547760654,,26.976146472060318,34.98516504499897,170.85818833467755,27.745585859796506,294.1180114746094,144.21887940263554,,27.436140684791667,35.06269939971553,172.6872031271214,207309200.0,31421500,6833900.0,,34071287.0,58007700.0,162410900.0
2015-03-14,27.564926147460938,281.885009765625,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422,27.968621113168467,286.3420104980469,144.30780907813744,,27.6790263814099,35.72604814866187,173.65598558536098,27.339661766724497,280.97601318359375,142.50497547760654,,26.976146472060318,34.98516504499897,170.85818833467755,27.745585859796506,284.4419860839844,144.21887940263554,,27.436140684791667,35.06269939971553,172.6872031271214,207309200.0,22612300,6833900.0,,34071287.0,58007700.0,162410900.0
2015-03-15,27.564926147460938,286.39300537109375,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422,27.968621113168467,286.52899169921875,144.30780907813744,,27.6790263814099,35.72604814866187,173.65598558536098,27.339661766724497,280.9960021972656,142.50497547760654,,26.976146472060318,34.98516504499897,170.85818833467755,27.745585859796506,281.42498779296875,144.21887940263554,,27.436140684791667,35.06269939971553,172.6872031271214,207309200.0,11970100,6833900.0,,34071287.0,58007700.0,162410900.0
2015-03-16,27.868253707885742,290.5929870605469,145.34274291992188,,27.4862060546875,35.80359649658203,174.1988067626953,27.868253707885742,294.11199951171875,145.44784508028036,,27.602196736284004,35.87251412419378,174.2906754696576,27.404341682767345,285.68499755859375,144.10581878621926,,27.064377975805936,35.56237658411578,171.9271557756398,27.629606059298176,285.68499755859375,144.10581878621926,,27.309741858218025,35.726062111562534,172.63705148794958,143497200.0,21516100,5550100.0,,32819860.0,35273500.0,136099200.0
2015-03-17,28.334386825561523,285.5050048828125,144.30787658691406,,27.304290771484375,35.92420959472656,173.68101501464844,28.396836397870313,292.364990234375,144.6878478930929,,27.451013087641545,36.03620445163459,174.06518399058984,28.024368090440596,284.3739929199219,143.79047068810684,,27.16351645235216,35.45038975041944,172.8625436868168,28.0801268802339,290.5950012207031,144.54232093059073,,27.34741517197388,35.63991571634399,173.4555167717876,204092400.0,21497200,5392900.0,,36110871.0,31673400.0,94510400.0
2015-03-18,28.653335571289062,256.29901123046875,146.11061096191406,,27.733552932739258,36.613399505615234,175.76893615722656,28.807230420754014,285.33599853515625,146.33697511661327,,27.74743222426898,36.89769336156794,176.4454181710162,28.184961940040978,249.8699951171875,143.0708549302952,,27.113946850231436,35.60545573195799,172.56189096266166,28.325473518928288,285.0669860839844,143.83079702218023,,27.386572540574274,35.69160359273322,173.20497196375175,261083600.0,57008000,11294400.0,,42690887.0,44194800.0,228808500.0
2015-03-19,28.43698501586914,260.9280090332031,145.2456512451172,,27.658706665039062,36.432498931884766,174.9671173095703,28.827296574910484,264.2439880371094,145.83581434592608,,27.797992567759383,36.690945884998015,175.777228609681,28.414681838534307,248.63600158691406,144.96268974334353,,27.56725123035608,36.37219475236938,174.57458862833687,28.715778986612957,255.8800048828125,145.6660349776764,,27.728101230158327,36.40665193614152,175.35129892612588,183238000.0,52732000,6229200.0,,23945563.0,33879100.0,117917300.0
2015-03-20,28.08013343811035,261.7489929199219,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875,28.63771976463974,264.8479919433594,147.1252942063202,,27.84359532268073,37.026917060771176,177.0233222622869,27.915087858231676,259.1619873046875,145.91052047629435,,27.711247178164957,36.60478792035738,175.7398161420867,28.604265844249458,260.95599365234375,146.14538365086378,,27.840125499834873,36.66509208327364,175.9243737489586,274780400.0,18456700,5999200.0,,52337299.0,71904500.0,177715100.0
2015-03-21,28.08013343811035,260.0249938964844,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875,28.63771976463974,262.1960144042969,147.1252942063202,,27.84359532268073,37.026917060771176,177.0233222622869,27.915087858231676,255.64999389648438,145.91052047629435,,27.711247178164957,36.60478792035738,175.7398161420867,28.604265844249458,261.6440124511719,146.14538365086378,,27.840125499834873,36.66509208327364,175.9243737489586,274780400.0,17130100,5999200.0,,52337299.0,71904500.0,177715100.0
2015-03-22,28.08013343811035,267.9599914550781,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875,28.63771976463974,269.74700927734375,147.1252942063202,,27.84359532268073,37.026917060771176,177.0233222622869,27.915087858231676,259.5899963378906,145.91052047629435,,27.711247178164957,36.60478792035738,175.7398161420867,28.604265844249458,259.9169921875,146.14538365086378,,27.840125499834873,36.66509208327364,175.9243737489586,274780400.0,18438100,5999200.0,,52337299.0,71904500.0,177715100.0
2015-03-23,28.3723087310791,266.739990234375,146.46124267578125,,27.69934844970703,36.92354965209961,176.1676483154297,28.515051128701085,277.2969970703125,147.19010206218496,,27.87531776069386,37.15615289909814,177.09882068283122,28.218413892358317,261.7449951171875,146.453136274549,,27.551634493082755,36.85462871091574,176.1676483154297,28.352236379049575,267.8949890136719,146.62321005527997,,27.779651145181663,36.94077988739558,176.51998207600053,150838800.0,22811900,3593900.0,,32876014.0,26246100.0,71784500.0
2015-03-24,28.256330490112305,245.59500122070312,145.6352081298828,,28.263437271118164,36.95799255371094,175.177734375,28.557425973040104,267.00299072265625,146.7366037253263,,28.48153933079752,37.19059240380548,176.5031747464424,28.227334824603673,244.15499877929688,145.58661914670918,,27.81831400086809,36.828767493587485,175.11062136370577,28.376769704257562,266.5769958496094,146.29927816212302,,27.88523038548926,36.85461119108026,176.0417935946039,131369200.0,40073700,4692100.0,,51665459.0,25513300.0,77805300.0
2015-03-25,27.518083572387695,246.19700622558594,143.2785186767578,,27.698110580444336,35.717430114746094,172.6107635498047,28.28532523861502,249.19000244140625,145.9024345278184,,28.3660457763184,36.98382343429441,175.62240166896757,27.518083572387695,236.51499938964844,143.2461301460466,,27.69588079269411,35.70019989361219,172.56882910509796,28.22287565213114,247.4720001220703,145.73236075895971,,28.278805330590778,36.975206680563126,175.38751245640083,206620800.0,35866900,8474700.0,,43045859.0,43469900.0,159521700.0
2015-03-26,27.709897994995117,248.53199768066406,142.9221649169922,,27.5189208984375,35.5020637512207,172.19961547851562,27.85264041377287,254.35400390625,143.586247106829,,27.703809356569916,35.8466616640532,173.1223903435679,27.344120334174143,244.90499877929688,142.0961277368316,,27.294868950004247,35.252230428733604,171.23488059171743,27.37980678968051,246.2760009765625,142.65491323259323,,27.638874374612385,35.510680506522604,171.93956062745093,190291600.0,25730000,6604500.0,,31452115.0,37495600.0,153067200.0
2015-03-27,27.489089965820312,247.0290069580078,143.18942260742188,,27.18036651611328,35.29531478881836,172.5939178466797,27.812490343592277,256.8110046386719,143.31900143389586,,27.524371938419776,35.69160016849334,172.77007827721621,27.41325881028015,245.21299743652344,142.5091523044089,,27.169957048172684,35.17470648077205,171.8892377230447,27.783496378525207,248.5659942626953,142.8006984853169,,27.41135621226325,35.42453656758372,172.08219240477024,158184800.0,17274900,3971800.0,,37949906.0,34401400.0,118939000.0
